Flow,Amount,Unit,Is input
Phosphate,0.06569714840336938,kg,False
Mercury II,3.603997991699331e-08,kg,False
Cobalt II,1.2617732955280789e-05,kg,False
Bromine,8.260474414564081e-07,kg,False
Silicon,0.0006051572764548154,kg,False
Tungsten,0.00011159317750906811,kg,False
Beryllium II,0.0001550054232115932,kg,False
Copper ion,0.06696311111877437,kg,False
Iodide,7.487415158048001e-06,kg,False
Mercury II,2.8582484386986097e-05,kg,False
Zinc II,9.678887023592303e-05,kg,False
Calcium II,0.489891098296642,kg,False
Sodium I,0.14365742170747542,kg,False
Phosphate,0.005495715719821277,kg,False
Tin ion,0.0024404726965359695,kg,False
Chromium VI,0.0004660450372607658,kg,False
Nickel II,0.002880487806130127,kg,False
Beryllium II,4.998283707081027e-07,kg,False
Zinc II,0.017569348644499095,kg,False
Antimony ion,9.14198913237372e-05,kg,False
Cobalt II,0.0013985302972242145,kg,False
Fluoride,0.00010439190190788062,kg,False
Chromium VI,1.820598108614977e-06,kg,False
Manganese II,0.017102533313734538,kg,False
Chloride,0.025425710106017765,kg,False
Fluoride,0.03416961258200737,kg,False
Strontium II,4.146230585920601e-05,kg,False
Potassium I,0.08047983222227559,kg,False
Aluminium III,1.0597853042006105,kg,False
Titanium ion,0.016507282380149292,kg,False
Arsenic ion,0.0004890252589407876,kg,False
Magnesium,0.18481889054590875,kg,False
Strontium II,0.009768313235068212,kg,False
Barium II,5.755818885893455e-07,kg,False
Selenium IV,5.7505305784418625e-05,kg,False
Scandium,0.0011727286749532208,kg,False
Boron,0.0003165678495469763,kg,False
Tungsten,2.3489815758680885e-06,kg,False
Sodium I,0.0016344719375580095,kg,False
Sulfate,0.3878183598619984,kg,False
Calcium II,0.006667594834268521,kg,False
Titanium ion,9.687611892986033e-07,kg,False
"BOD5, Biological Oxygen Demand",0.04029167706054171,kg,False
Nitrate,0.0008722407725453724,kg,False
Titanium ion,2.451120763610315e-07,kg,False
Antimony ion,2.2038142295827002e-05,kg,False
Magnesium,9.181318883189845e-06,kg,False
"Heat, waste",2.058400828158228,MJ,False
Silver I,0.0007759905227309638,kg,False
"TOC, Total Organic Carbon",0.16837613856334416,kg,False
Molybdenum VI,7.97215060196021e-08,kg,False
Silver I,6.345007129985361e-10,kg,False
"COD, Chemical Oxygen Demand",0.3371012944106429,kg,False
Aluminium III,7.349596440504912e-06,kg,False
Nitrate,0.005569442631026353,kg,False
Hydrochloric acid,0.0015795855673211272,kg,False
Nitrite,3.780638256698824e-07,kg,False
"Nitrogen, organic bound",0.00014356291094782303,kg,False
"Heat, waste",0.03430295961447024,MJ,False
"DOC, Dissolved Organic Carbon",0.16837613856334416,kg,False
Silicon,5.37982473696376e-06,kg,False
Barium II,3.645413930787943e-06,kg,False
Iron ion,7.833634399699633e-07,kg,False
Ammonium,0.0001497948042882729,kg,False
Sodium I,6.935924573840676e-07,kg,False
Nitrite,4.7807884503090775e-06,kg,False
Thallium I,2.5561055585413825e-11,kg,False
Strontium II,3.3329570705761357e-06,kg,False
Hydrogen fluoride,0.00017442116544367592,kg,False
"Organic carbon, placed in landfill",0.10646819215023928,kg,True
"Carbon dioxide, non-fossil",0.053469035009193346,kg,False
Ammonium,4.999314159088227e-05,kg,False
Silver I,1.2733061168199692e-07,kg,False
Calcium II,6.727182366811407e-06,kg,False
Hydrogen sulfide,0.0034160901023760977,kg,False
"Nitrogen, organic bound",1.1353165293418104e-05,kg,False
Hydrogen sulfide,0.003906046461500137,kg,False
Potassium I,4.982521771518065e-07,kg,False
Pentachlorobenzene,1.2810092463068105e-11,kg,False
Calcium II,0.014294797057543452,kg,False
Phosphorus,1.2049784079652385e-06,kg,False
Titanium ion,1.764320084596278e-06,kg,False
Water,0.00041342842097725883,m3,False
Phosphate,9.003543279049337e-05,kg,False
Silicon,7.624023369863269e-05,kg,False
Hexachlorobenzene,5.0893876300912715e-12,kg,False
"Heat, waste",0.22956175021895583,MJ,False
Calcium II,2.352327139452204e-05,kg,False
"Particulate Matter, > 2.5 um and < 10um",0.0004804029691371355,kg,False
Cyanide,9.876874762235923e-07,kg,False
Titanium ion,1.6552257745395887e-06,kg,False
Iron ion,2.116947846020532e-05,kg,False
Pentachlorophenol,2.3142760156311e-11,kg,False
Benzo(a)pyrene,1.7715288949294315e-09,kg,False
"Carbon dioxide, non-fossil, resource correction",-0.08170833778167831,kg,True
"Carbon dioxide, non-fossil",0.3493695619358315,kg,False
"Carbon dioxide, to soil or biomass stock",0.00047681854571011626,kg,False
"Carbon, organic, increase in soil or biomass stock",0.00013185370585694502,kg,True
"Transformation, to permanent crop",7.102850059260114e-05,m2,True
"Transformation, from arable land, unspecified use",0.0008084585556003498,m2,True
Ozone,6.65828645722145e-05,kg,False
"Aldehydes, unspecified",1.3460433564737172e-08,kg,False
Sulfide,3.6144496325057023e-07,kg,False
"Particulate Matter, > 10 um",0.0006624847381888322,kg,False
"Acidity, unspecified",3.636385479830541e-07,kg,False
Fluoride,2.5439588182334006e-05,kg,False
Chromium III,2.8108264970106757e-07,kg,False
"Oils, unspecified",1.2006716585000539e-05,kg,False
Nickel II,1.0799982380467436e-05,kg,False
Dissolved solids,0.0027297514516630983,kg,False
Mercury II,2.047970617889388e-07,kg,False
Copper ion,2.379632013541087e-05,kg,False
Thallium I,1.4873399587623825e-08,kg,False
Scandium,3.379811884100295e-08,kg,False
Chromium VI,8.292815995984515e-06,kg,False
Potassium I,0.006581989085844604,kg,False
Silver I,4.465994284942815e-08,kg,False
Antimony ion,7.741568279412372e-06,kg,False
Strontium II,0.0002774399869279314,kg,False
Tin ion,1.0400374790786043e-07,kg,False
Beryllium II,2.912256437840406e-09,kg,False
Tungsten,1.770556635661011e-05,kg,False
Cobalt II,1.1125158479713436e-06,kg,False
"Particulate Matter, > 2.5 um and < 10um",0.010792430487062542,kg,False
"Energy, kinetic (in wind), converted",4.6146655747628085,MJ,True
"Water, salt, ocean",1.4145696001160137,m3,True
Hypochlorite,0.005112154624316632,kg,False
Sodium I,0.01776910474920902,kg,False
Argon,1.6654590510875787e-06,kg,False
Hexachlorobenzene,8.526453758457598e-10,kg,False
"Water, unspecified natural origin",0.0038706575325431255,m3,True
Polychlorinated biphenyls,1.86494124059687e-10,kg,False
"Hydrocarbons, aromatic",1.1454404337665862e-05,kg,False
Hydrochloric acid,0.0002333917556736739,kg,False
Chromium VI,9.546748184694468e-10,kg,False
Polychlorinated biphenyls,1.0336704319342852e-09,kg,False
Titanium ion,2.776467756299125e-07,kg,False
Platinum,5.715551999605069e-11,kg,False
"Carbon monoxide, non-fossil",0.0006708487538447317,kg,False
Arsenic ion,1.7099545449461998e-07,kg,False
Boron,9.43586674383622e-07,kg,False
Fluoride,4.968449251912248e-06,kg,False
Phosphorus,6.541503414790088e-06,kg,False
Iron ion,0.0002092272608379156,kg,False
Strontium II,1.153848512075985e-06,kg,False
Manganese II,5.019986791433076e-06,kg,False
Chromium III,8.190314888862536e-07,kg,False
Sodium I,0.0001938521585731682,kg,False
Carbon,0.003041411463428852,kg,False
Barium II,4.556896328592587e-05,kg,False
Magnesium,7.989786600606194e-05,kg,False
Potassium I,3.513569717078761e-05,kg,False
Sulfur,0.0005478806452819744,kg,False
Chloride,0.00043659924494951355,kg,False
Aluminium III,0.00010776776528903727,kg,False
Silicon,7.024082799343624e-05,kg,False
Arsenic ion,4.577115350231621e-08,kg,False
Calcium II,0.00038299109044339226,kg,False
Zinc II,4.816996970272778e-06,kg,False
Isopropanol,5.5976753016039665e-06,kg,False
Protactinium-234,0.00014500661512395398,kBq,False
Uranium-238,0.0005587646150249261,kBq,False
Protactinium-234,6.419610032270803e-05,kBq,False
Uranium-235,0.000187262388684007,kBq,False
Thorium-234,6.420452321741075e-05,kBq,False
Uranium-238,0.0009390503393781583,kBq,False
Uranium-234,0.00019573139297595222,kBq,False
Radium-226,0.0012372686432588233,kBq,False
Thorium-230,9.879690123725944e-05,kBq,False
Uranium-235,2.9960581654116446e-06,kBq,False
Thorium-234,0.00014509665296387944,kBq,False
Uranium-234,0.00016783160561711043,kBq,False
Boron,2.7662934582599617e-05,kg,False
"Carbon monoxide, non-fossil",5.9201041644481684e-05,kg,False
Aluminium hydroxide,1.0066586681139527e-10,kg,False
"Transformation, to dump site, residual material landfill",2.755767107742693e-07,m2,True
Ethyl acetate,6.950785349298173e-05,kg,False
Ethyl acetate,1.689733750525063e-06,kg,False
Oxygen,0.0020307093749559815,kg,False
Formic acid,9.392059913970333e-08,kg,False
Methyl ethyl ketone,5.5345247034544126e-05,kg,False
Acetone,8.954518427283706e-05,kg,False
Butane,5.218231016788684e-05,kg,False
Acetic acid,1.1529981267298461e-05,kg,False
Acetone,7.371285834011203e-06,kg,False
Methyl acetate,2.322483496414743e-06,kg,False
Methyl acetate,1.8038284249567967e-07,kg,False
Copper,0.255813925702736,kg,True
Bromate,2.4662051910625454e-06,kg,False
Fluorine,1.91659913020252e-07,kg,False
Hydrogen fluoride,1.0548750801660458e-05,kg,False
"Hydrocarbons, chlorinated",1.8888368298642077e-07,kg,False
Dichloromethane,2.074285283553722e-08,kg,False
Ethylene dichloride,1.926431560213151e-10,kg,False
Sulfate,0.00012733889336694033,kg,False
Iron,0.6237070087458364,kg,True
Hydrogen sulfide,1.3109688074157967e-06,kg,False
Granite,0.04835905369871075,kg,True
Shale,1.8624459549515606,kg,True
Aluminium,0.03805424415852609,kg,True
"Coal, brown",1.0858973055612764,kg,True
"Clay, unspecified",0.9771475858396356,kg,True
Manganese,0.00969093908729178,kg,True
"Chlorinated solvents, unspecified",2.1611872750129254e-07,kg,False
Gravel,2.712464546065612,kg,True
Calcite,0.7853911843721979,kg,True
"Xylenes, unspecified",2.3897600317981146e-06,kg,False
Antimony ion,2.1850913290453673e-08,kg,False
Titanium,0.0030129246945609757,kg,True
Sodium nitrate,1.2865834701351347e-05,kg,True
"Methane, non-fossil",1.1573036296892982e-05,kg,False
Sylvite,0.0033742339190658277,kg,True
Mercury,9.865890700363209e-09,kg,True
"Hydrocarbons, aromatic",5.488632742773666e-06,kg,False
Barium,0.017100496704268414,kg,True
Lead,0.007174136835197954,kg,True
"Sand, unspecified",0.2845047730609812,kg,True
Phosphorus,5.100123708485354e-05,kg,False
Carbon disulfide,5.184794305945734e-10,kg,False
Talc,5.558833299483538e-05,kg,True
Carbonate,0.00022222197256311176,kg,False
Olivine,7.152283380149685e-08,kg,True
"Carbon monoxide, non-fossil",0.0005634660958773457,kg,False
"Clay, bentonite",0.006791723002032077,kg,True
Vinyl chloride,1.7167410512507965e-09,kg,False
Sodium chloride,0.14118020599265774,kg,True
Feldspar,1.893441078904276e-11,kg,True
"Gas, natural",1.3003511526162828,m3,True
