Flow,Amount,Unit,Is input
Iodine-131,2.542862105560717e-05,kBq,False
Antimony-125,2.0410918307916682e-09,kBq,False
Tritium,0.93084914217402,kBq,False
Antimony-122,7.885243654000986e-08,kBq,False
Cobalt-60,1.4632103569459413e-08,kBq,False
Ruthenium-103,2.567457174737764e-08,kBq,False
Silver-110,2.730178389050715e-10,kBq,False
Strontium-89,1.0975535502424688e-06,kBq,False
Water,0.00022347928821788468,m3,False
Barium-140,5.681128849646856e-08,kBq,False
Xenon-133,0.06602204394681327,kBq,False
Caesium-136,2.4510547198834355e-08,kBq,False
Iodine-133,1.5875158683935052e-07,kBq,False
Tellurium-132,7.344441544987266e-09,kBq,False
Zirconium-95,5.0902121260250925e-09,kBq,False
Krypton-85m,0.001317935615167772,kBq,False
Tellurium-123m,2.140584151964144e-07,kBq,False
Cobalt-60,6.423952123130861e-05,kBq,False
Niobium-95,3.475678413304154e-07,kBq,False
Iodine-133,1.1352403594574737e-07,kBq,False
"Radioactive species, alpha emitters",4.896535355513702e-07,kBq,False
Carbon-14,1.4025899546576332e-05,kBq,False
Lanthanum-140,1.820831533413015e-07,kBq,False
Cerium-144,4.2043002668461854e-08,kBq,False
Cobalt-57,7.78057227806308e-07,kBq,False
Carbon-14,0.00472953727175672,kBq,False
Antimony-124,1.0737470870948366e-10,kBq,False
"Aerosols, radioactive, unspecified",8.165425538995175e-07,kBq,False
Manganese-54,3.578712566895668e-06,kBq,False
Caesium-137,1.205279158401801e-08,kBq,False
Iron-59,0.000114430385492099,kBq,False
Xenon-135,0.022554155490591078,kBq,False
Cerium-141,6.786140235787649e-08,kBq,False
Caesium-137,2.4099072987210223e-05,kBq,False
Caesium-134,1.7347936783769689e-06,kBq,False
Sodium-24,9.086779901317017e-07,kBq,False
"Radioactive species, other beta emitters",1.4611988712462265e-08,kBq,False
Iodine-131,5.7591484582897414e-05,kBq,False
Cobalt-58,2.047191322616105e-09,kBq,False
Strontium-90,0.0015081960253024128,kBq,False
Silver-110,4.236678836736756e-05,kBq,False
"Transformation, from dump site",4.329687926318013e-06,m2,True
"Transformation, to forest, unspecified",0.00015789845580054,m2,True
Vanadium V,5.495342718859141e-05,kg,False
"Transformation, from traffic area, road network",2.5978279096606686e-06,m2,True
"Transformation, to traffic area, road network",0.0005750245590320109,m2,True
Silicon,0.014177430692907885,kg,False
"Transformation, to shrub land, sclerophyllous",0.00014182343862343536,m2,True
"Occupation, shrub land, sclerophyllous",0.000709116926521955,m2*a,True
Hazardous waste disposed,0.3517690495138172,kg,False
"Waste mass, total, placed in landfill",0.14912602289691193,kg,True
"Occupation, traffic area, road network",0.1789142773819167,m2*a,True
Molybdenum VI,3.842122297389375e-06,kg,False
"Occupation, construction site",0.0003012500369397302,m2*a,True
"Transformation, to pasture, man made",2.894923080457235e-06,m2,True
Silicon,5.268540391119322e-05,kg,False
Iron ion,0.004066297202169584,kg,False
Zinc II,2.654260300323031e-07,kg,False
Propylene,5.896594831870668e-07,kg,False
"Hydrocarbons, aliphatic, alkanes, cyclic",3.319049113525091e-07,kg,False
"Particulate Matter, < 2.5 um",0.00010914011386063403,kg,False
Propylene oxide,1.8179380346740172e-07,kg,False
"PAH, polycyclic aromatic hydrocarbons",1.8653105672038467e-08,kg,False
Methyl ethyl ketone,8.295037350431174e-07,kg,False
Heptane,3.889795792747253e-07,kg,False
Copper ion,6.47837872438283e-08,kg,False
Ethane,1.0697690327957333e-06,kg,False
Nickel II,1.3078438928631196e-07,kg,False
Toluene,4.347680773557435e-07,kg,False
Benzene,1.1894882601116607e-06,kg,False
Isohexane,6.52284387514146e-10,kg,False
Ethylene oxide,1.5140105493618944e-08,kg,False
1-Pentene,1.3443326735059682e-11,kg,False
o-Xylene,1.4892221597051512e-10,kg,False
Pentane,2.693229031905265e-06,kg,False
Ethylene,1.7159855876688226e-06,kg,False
Cadmium II,3.3883619134784716e-09,kg,False
Propane,1.8865856519998045e-06,kg,False
Acetone,3.0684333067659506e-07,kg,False
m-Xylene,4.5485640224181966e-08,kg,False
Acrolein,1.517405282279735e-09,kg,False
Chromium VI,1.3368851842346742e-09,kg,False
Formaldehyde,4.363713382912248e-07,kg,False
Benzaldehyde,4.822428778848819e-10,kg,False
Butane,1.4431237132752634e-06,kg,False
Selenium IV,7.676991173262128e-09,kg,False
Styrene,1.274593695201871e-08,kg,False
Hexane,1.6101481623928012e-06,kg,False
Acetaldehyde,1.067768065241777e-07,kg,False
Chromium III,1.5888689916841347e-08,kg,False
Ammonia,7.016093677170203e-06,kg,False
Lead II,7.516192111168777e-08,kg,False
Hydrogen,5.127858915167534e-06,kg,False
Ethylene,1.3412167886223166e-10,kg,False
Lead II,1.2957589706301745e-06,kg,False
Propane,5.4106635153934195e-05,kg,False
Arsenic ion,3.953394556088762e-07,kg,False
"Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin",2.0932350470313458e-13,kg,False
Propionic acid,3.087939338383231e-08,kg,False
Butane,0.0001076464678138985,kg,False
Acenaphthene,9.120368060766757e-09,kg,False
Beryllium II,4.4162590412497574e-10,kg,False
Hexane,4.6508654300388815e-05,kg,False
Manganese II,2.147461072388236e-07,kg,False
Acetaldehyde,4.432584770642479e-07,kg,False
Formaldehyde,1.0223341934648e-06,kg,False
Cobalt II,5.6182262050580795e-08,kg,False
Pentane,8.220832223284532e-05,kg,False
Acetic acid,4.804479992571739e-07,kg,False
Toluene,2.235803206989562e-06,kg,False
Ethane,1.309236711597201e-05,kg,False
Mercury II,2.0249570904826582e-08,kg,False
Scandium,1.787824895703936e-08,kg,False
Lead II,4.4094170177211605e-05,kg,False
Cadmium II,1.337673017467451e-06,kg,False
Molybdenum VI,2.5336128580455773e-07,kg,False
Vanadium V,1.2448063441426992e-08,kg,False
Thallium I,2.941952669229609e-10,kg,False
Antimony ion,4.4277035194141634e-08,kg,False
Iodide,7.522400859220777e-09,kg,False
Boron,6.319309028303997e-08,kg,False
Thallium I,1.4870355136883941e-06,kg,False
Magnesium,4.39503482466594e-05,kg,False
Potassium I,1.8146241093160212e-05,kg,False
Barium II,6.044947045606007e-05,kg,False
Bromine,1.8728079539059801e-06,kg,False
Aluminium III,3.2179326424126704e-06,kg,False
Phosphate,0.0012167529012448697,kg,False
Mercury II,2.788383175609165e-10,kg,False
Cobalt II,7.471128809401234e-08,kg,False
Bromine,1.1112183561043129e-07,kg,False
Silicon,2.0090506123296847e-05,kg,False
