Flow,Amount,Unit,Is input
"Particulate Matter, > 2.5 um and < 10um",0.010673282312729983,kg,False
Cyanide,3.181066469933656e-05,kg,False
Titanium ion,0.0001007898628812405,kg,False
Iron ion,0.000792752148321983,kg,False
Pentachlorophenol,5.357068136151408e-10,kg,False
Benzo(a)pyrene,5.966536741168156e-08,kg,False
"Carbon dioxide, non-fossil, resource correction",0.8935657855427859,kg,True
"Carbon dioxide, non-fossil",7.258023391552402,kg,False
"Carbon dioxide, to soil or biomass stock",0.01332794545347775,kg,False
"Carbon, organic, increase in soil or biomass stock",0.003691728730455858,kg,True
"Transformation, to permanent crop",0.0018557926903665656,m2,True
"Transformation, from arable land, unspecified use",0.033042611778330434,m2,True
Ozone,0.0017713154439625246,kg,False
"Aldehydes, unspecified",1.2737686206339178e-06,kg,False
Sulfide,8.031044695581403e-06,kg,False
"Particulate Matter, > 10 um",0.01683840489571238,kg,False
"Acidity, unspecified",5.052365780419575e-06,kg,False
Fluoride,0.0035648227750137013,kg,False
Chromium III,4.279252588500428e-05,kg,False
"Oils, unspecified",0.00021570892381798194,kg,False
Nickel II,0.0004673846713172396,kg,False
Dissolved solids,0.40245069797586785,kg,False
Mercury II,5.281684346790797e-06,kg,False
Copper ion,0.0005853056513335445,kg,False
Thallium I,3.4419550565950893e-07,kg,False
Scandium,8.210938095432187e-07,kg,False
Chromium VI,0.00018476761622665026,kg,False
Potassium I,0.19047489361526365,kg,False
Silver I,9.615369741970107e-07,kg,False
Antimony ion,3.896963512348594e-05,kg,False
Strontium II,0.006120041854400537,kg,False
Tin ion,2.895707875493872e-06,kg,False
Beryllium II,8.166547492619799e-08,kg,False
Tungsten,9.986906404279422e-05,kg,False
Cobalt II,7.558396239385063e-05,kg,False
"Particulate Matter, > 2.5 um and < 10um",0.17242080390652834,kg,False
"Energy, kinetic (in wind), converted",129.00123140320173,MJ,True
"Water, salt, ocean",37.27463040528679,m3,True
Hypochlorite,0.13402955159762553,kg,False
Sodium I,0.4670992957156319,kg,False
Argon,5.96322498727235e-06,kg,False
Hexachlorobenzene,6.578074972915128e-09,kg,False
"Water, unspecified natural origin",0.01458263624081335,m3,True
Polychlorinated biphenyls,1.757900682010281e-08,kg,False
"Hydrocarbons, aromatic",7.389418960029965e-05,kg,False
Hydrochloric acid,0.009458876900152067,kg,False
Chromium VI,2.0017486375479957e-08,kg,False
Polychlorinated biphenyls,7.54530803930489e-09,kg,False
Titanium ion,4.892039375460504e-06,kg,False
Platinum,8.097060717352891e-10,kg,False
"Carbon monoxide, non-fossil",0.011494677928460309,kg,False
Arsenic ion,1.4229599616759262e-05,kg,False
Boron,2.1587030392037874e-05,kg,False
Fluoride,0.00011410784452187922,kg,False
Phosphorus,0.0002491970799905554,kg,False
Iron ion,0.007836002266644809,kg,False
Strontium II,3.0158942574727933e-05,kg,False
Manganese II,0.00014662260266744208,kg,False
Chromium III,6.24822244614796e-05,kg,False
Sodium I,0.005303625236762891,kg,False
Carbon,0.05364655900334979,kg,False
Barium II,0.0010500351109540007,kg,False
Magnesium,0.002308635053500041,kg,False
Potassium I,0.0011258829438655117,kg,False
Sulfur,0.01244366751493721,kg,False
Chloride,0.009321853476153065,kg,False
Aluminium III,0.00458481682689189,kg,False
Silicon,0.008267640154873081,kg,False
Arsenic ion,1.0938054991925615e-06,kg,False
Calcium II,0.010963828508540623,kg,False
Zinc II,0.0003678888046713582,kg,False
Isopropanol,0.052155094420092626,kg,False
Protactinium-234,0.0037386608854238557,kBq,False
